time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
628.074186	140.364151	0.016902	8.304723	131
629.123910	131.827423	0.016909	7.796343	132
630.154140	135.664581	0.016938	8.009305	133
631.202097	136.677795	0.016938	8.069122	134
632.234284	133.531601	0.016945	7.880171	135
633.280659	133.067657	0.016911	7.868529	136
634.314287	135.169586	0.016912	7.992698	137
635.358815	128.193604	0.016911	7.580678	138
636.393156	133.154007	0.016948	7.856429	139
637.442551	123.257500	0.016907	7.290309	140
638.471167	130.517685	0.016906	7.720160	141
639.521666	129.378220	0.016916	7.648293	142
640.551359	123.607262	0.016909	7.310356	143
641.601096	124.713501	0.016942	7.361185	144
642.628625	125.720436	0.016906	7.436475	145
643.679321	123.569344	0.016901	7.311317	146
644.705164	126.549110	0.016904	7.486312	147
645.760280	121.107826	0.016920	7.157654	148
646.786945	117.417351	0.016907	6.944925	149
647.836366	120.449020	0.016907	7.124042	150
648.865540	117.907440	0.016895	6.978639	151
649.911829	120.199051	0.016905	7.110353	152
650.947860	113.572998	0.016929	6.708761	153
651.988128	115.638084	0.016900	6.842340	154
653.029953	110.575531	0.016927	6.532628	155
654.065701	114.609695	0.016908	6.778306	156
655.109540	108.432884	0.016921	6.408257	157
656.142093	112.480568	0.016928	6.644742	158
657.188321	107.790138	0.016897	6.379270	159
658.223752	107.130157	0.016917	6.332587	160
659.263422	110.749992	0.016912	6.548564	161
660.304990	104.543846	0.016900	6.185956	162
661.337482	103.915359	0.016893	6.151503	163
662.385310	107.396812	0.016899	6.355328	164
663.414931	105.642281	0.016870	6.262066	165
664.464065	102.530746	0.016907	6.064450	166
665.491403	107.314430	0.016898	6.350623	167
666.541020	103.736687	0.016923	6.129755	168
667.569442	103.784950	0.016893	6.143580	169
668.619372	96.831223	0.016894	5.731706	170
669.649519	95.806091	0.016924	5.660854	171
670.696146	103.290771	0.016906	6.109616	172
671.728545	93.296471	0.016928	5.511383	173
672.776958	92.520996	0.016896	5.476029	174
673.807331	94.197426	0.016968	5.551487	175
674.855109	88.815430	0.016899	5.255627	176
675.883902	94.135315	0.016893	5.572332	177
676.930878	96.869003	0.016874	5.740865	178
677.963226	132.275330	0.016900	7.827116	179
679.010282	89.452362	0.016902	5.292282	180
680.040662	86.119736	0.016958	5.078444	181
681.087196	89.669815	0.016899	5.306129	182
682.116765	87.639778	0.016894	5.187723	183
683.166831	86.601547	0.016923	5.117309	184
684.195327	82.522835	0.016909	4.880362	185
685.244185	89.891556	0.016892	5.321480	186
686.270182	84.690727	0.016887	5.015242	187
687.322905	81.681137	0.016956	4.817189	188
688.349392	84.152824	0.016893	4.981430	189
689.399514	90.281853	0.016895	5.343674	190
690.428208	79.908073	0.016867	4.737588	191
691.477167	86.254204	0.016872	5.112301	192
692.506165	81.138008	0.016891	4.803562	193
693.554136	82.276367	0.016892	4.870739	194
694.587138	78.201378	0.016894	4.628898	195
