time (s)	det(V)
90819.830979	-0.760821	
90819.832980	-0.754660	
90819.836977	-0.746307	
90819.838980	-0.732290	
90819.840980	-0.720929	
90819.844979	-0.709043	
90819.846980	-0.682690	
90819.848981	-0.669838	
90819.850980	-0.660339	
90819.852980	-0.647459	
90819.856977	-0.637540	
90819.858980	-0.615896	
90819.860980	-0.602994	
90819.864979	-0.590503	
90819.866980	-0.559797	
90819.868980	-0.544622	
90819.870979	-0.531360	
90819.872980	-0.524229	
90819.876977	-0.508978	
90819.878979	-0.483778	
90819.880979	-0.465167	
90819.884979	-0.454643	
90819.886979	-0.427570	
90819.888981	-0.421007	
90819.890980	-0.409030	
90819.892980	-0.395818	
90819.896977	-0.383579	
90819.898980	-0.355801	
90819.900980	-0.344139	
90819.904980	-0.331095	
90819.906980	-0.304917	
90819.908980	-0.291333	
90819.910979	-0.279380	
90819.912979	-0.263898	
90819.916977	-0.244016	
90819.918979	-0.222178	
90819.920980	-0.207749	
90819.924980	-0.199440	
90819.926979	-0.168700	
90819.928979	-0.155539	
90819.930980	-0.135432	
90819.932979	-0.125291	
90819.936977	-0.111605	
90819.938980	-0.088370	
90819.940980	-0.075669	
90819.944979	-0.061542	
90819.946978	-0.028617	
90819.948980	-0.013375	
90819.950979	-0.001096	
90819.952979	0.014644	
90819.956978	0.026004	
90819.958979	0.049531	
90819.960981	0.064589	
90819.964979	0.077741	
90819.966979	0.109280	
90819.968980	0.126210	
90819.970980	0.138864	
90819.972980	0.145676	
90819.976979	0.163901	
90819.978980	0.188305	
90819.980981	0.207358	
90819.984979	0.219698	
90819.986979	0.247197	
90819.988980	0.255574	
90819.990981	0.267692	
90819.992980	0.282475	
90819.996977	0.293533	
90819.998979	0.322736	
90820.000986	0.333699	
90820.004986	0.346617	
90820.006985	0.371310	
90820.008986	0.384632	
90820.010987	0.397111	
90820.012986	0.408004	
90820.016987	0.427526	
90820.018986	0.449475	
90820.020985	0.463346	
90820.024986	0.470788	
90820.026987	0.504112	
90820.028985	0.517246	
90820.030986	0.535468	
90820.032986	0.548187	
90820.036983	0.561037	
90820.038985	0.583739	
90820.040986	0.596906	
90820.044985	0.611210	
90820.046986	0.642159	
90820.048985	0.657232	
90820.050987	0.667149	
90820.052986	0.680892	
90820.056984	0.691798	
90820.058987	0.710096	
90820.060986	0.721049	
90820.064985	0.731366	
90820.066986	0.756370	
90820.068985	0.766664	
90820.070985	0.776563	
90820.072987	0.777444	
90820.076983	0.788197	
90820.078986	0.801045	
90820.080985	0.812479	
90820.084985	0.818247	
90820.086985	0.829230	
90820.088987	0.827486	
90820.090986	0.831339	
90820.092986	0.834721	
90820.096984	0.834525	
90820.098985	0.838728	
