time (s)	coil I (A)	last det (V)	int current (uC)
90941.320944	0.473789	386.816406	-130.371094
90941.322946	0.801204	386.816406	-130.371094
90941.326946	0.890167	386.816406	-130.371094
90941.328949	0.888333	9.771666	0.812554
90942.354928	0.772734	263.183594	118.359375
90942.356932	0.893403	263.183594	118.359375
90942.358930	0.890480	9.795275	0.806230
90943.401467	0.431172	387.207031	-123.242187
90943.403469	0.768090	387.207031	-123.242187
90943.405468	0.893110	387.207031	-123.242187
90943.407468	0.890257	9.792829	0.832664
90944.434024	0.492272	248.730469	129.003906
90944.436027	0.813889	248.730469	129.003906
90944.438027	0.892229	248.730469	129.003906
90944.440026	0.889369	9.783054	0.789901
90945.482007	0.391027	387.304687	-122.363281
90945.484012	0.733143	387.304687	-122.363281
90945.486009	0.893478	387.304687	-122.363281
90945.488011	0.891317	9.804482	0.818076
90946.514982	0.525570	264.355469	117.968750
90946.516984	0.834578	264.355469	117.968750
90946.518984	0.891732	264.355469	117.968750
90946.520986	0.889016	9.779181	0.797716
90947.565901	0.863276	388.867187	-122.851562
90947.567902	0.890827	388.867187	-122.851562
90947.569904	0.888356	9.771914	0.839585
90948.596448	0.645633	263.671875	119.433594
90948.598448	0.882668	263.671875	119.433594
90948.602447	0.888552	263.671875	119.433594
90948.604448	0.887091	9.758000	0.836806
90949.644515	0.558026	389.160156	-129.687500
90949.646516	0.851904	389.160156	-129.687500
90949.648515	0.891623	389.160156	-129.687500
90949.650515	0.889115	9.780262	0.874869
90950.676522	0.524548	252.148437	129.101562
90950.678521	0.833944	252.148437	129.101562
90950.680520	0.891646	252.148437	129.101562
90950.682522	0.888850	9.777347	0.852688
90951.724554	0.431355	389.648437	-129.882812
90951.726557	0.768262	389.648437	-129.882812
90951.728555	0.893825	389.648437	-129.882812
90951.734555	0.887652	9.764169	0.871016
90952.756600	0.405465	248.144531	133.105469
90952.758600	0.746039	248.144531	133.105469
90952.760602	0.893440	248.144531	133.105469
90952.762602	0.890904	9.799946	0.856335
90953.804689	0.319554	392.089844	-126.074219
90953.806690	0.665443	392.089844	-126.074219
90953.808689	0.887118	392.089844	-126.074219
90953.810689	0.891350	392.089844	-126.074219
90953.812691	0.889147	9.780617	0.891235
90954.846731	0.608614	236.816406	141.796875
90954.848733	0.872794	236.816406	141.796875
90954.850733	0.891623	236.816406	141.796875
90954.852734	0.889244	9.781680	0.910040
90955.888766	0.846632	393.261719	-121.582031
90955.890768	0.891753	393.261719	-121.582031
90955.892770	0.889182	9.781006	0.919000
90956.920780	0.829660	238.574219	140.820312
90956.922782	0.891943	238.574219	140.820312
90956.924782	0.889263	9.781893	0.898162
90957.966825	0.426715	393.652344	-127.636719
90957.968827	0.764279	393.652344	-127.636719
90957.970832	0.893610	393.652344	-127.636719
90957.972831	0.890753	9.798280	0.915948
90959.006823	0.358232	234.960937	143.261719
90959.008825	0.702413	234.960937	143.261719
90959.010826	0.892014	234.960937	143.261719
90959.012828	0.891463	9.806096	0.908424
90960.048868	0.644248	390.625000	-136.718750
90960.050870	0.882353	390.625000	-136.718750
90960.052873	0.884070	390.625000	-136.718750
90960.056881	0.887087	9.757956	0.926414
90961.090941	0.866147	226.953125	148.828125
90961.092945	0.869239	226.953125	148.828125
90961.094943	0.889091	9.780005	0.928990
90962.128945	2.130890	393.945312	-129.785156
90962.132944	0.891442	393.945312	-129.785156
90962.134948	0.888698	393.945312	-129.785156
90962.136946	0.886975	9.756723	0.941163
90963.168946	0.462135	246.582031	134.082031
90963.170948	0.792315	246.582031	134.082031
90963.172948	0.892416	246.582031	134.082031
90963.176945	0.887522	9.762741	0.919986
90964.208956	0.397623	392.871094	-133.886719
90964.210959	0.738939	392.871094	-133.886719
90964.212959	0.893447	392.871094	-133.886719
90964.214960	0.891105	9.802153	0.950004
90965.248974	0.332963	245.312500	134.570312
90965.250982	0.678201	245.312500	134.570312
90965.252981	0.890103	245.312500	134.570312
90965.254986	0.892227	245.312500	134.570312
90965.256984	0.890217	9.792386	0.937669
90966.291017	0.618954	394.824219	-130.957031
90966.293018	0.875536	394.824219	-130.957031
90966.295018	0.890937	394.824219	-130.957031
90966.297017	0.890845	9.799298	1.011025
90967.331067	0.561570	227.148437	147.070312
90967.333070	0.853569	227.148437	147.070312
90967.335071	0.891624	227.148437	147.070312
90967.337071	0.889139	9.780528	0.958649
90968.371063	0.496179	390.234375	-139.843750
90968.373067	0.816151	390.234375	-139.843750
90968.375065	0.891806	390.234375	-139.843750
90968.377066	0.888874	9.777613	0.982931
90969.413118	0.773088	225.781250	147.363281
90969.415121	0.892958	225.781250	147.363281
90969.417129	0.890002	9.790020	0.965060
90970.451119	0.370308	395.312500	-133.496094
90970.453121	0.713627	395.312500	-133.496094
90970.455122	0.891409	395.312500	-133.496094
90970.457122	0.890151	9.791659	1.000424
90971.493094	0.642516	224.609375	147.558594
90971.495094	0.881914	224.609375	147.558594
90971.497094	0.890868	224.609375	147.558594
90971.499096	0.888578	9.774360	1.067428
90972.533129	0.583734	394.140625	-134.667969
90972.535130	0.863180	394.140625	-134.667969
90972.537131	0.891189	394.140625	-134.667969
90972.539131	0.888712	9.775831	1.017297
90973.573152	0.523366	219.042969	150.292969
90973.575152	0.834097	219.042969	150.292969
90973.577153	0.893839	219.042969	150.292969
90973.579154	0.891185	9.803030	0.994344
90974.613145	0.455851	388.671875	-141.210937
90974.615147	0.787570	388.671875	-141.210937
90974.619146	0.890009	388.671875	-141.210937
90974.623146	0.886851	9.755360	1.014976
90975.655171	0.734125	216.308594	152.050781
90975.657172	0.892043	216.308594	152.050781
90975.659174	0.889835	9.788185	0.999065
90976.693175	0.326855	389.746094	-140.527344
90976.697175	0.888055	389.746094	-140.527344
90976.699178	0.891033	389.746094	-140.527344
90976.701176	0.888826	9.777089	1.031425
90977.735199	0.610217	225.390625	145.996094
90977.739199	0.890382	225.390625	145.996094
90977.741205	0.887990	225.390625	145.996094
90977.743212	0.886483	9.751309	1.035694
90978.775215	0.546350	392.871094	-138.085937
90978.777216	0.845700	392.871094	-138.085937
90978.779215	0.891135	392.871094	-138.085937
90978.781218	0.888401	9.772410	1.050924
90979.817291	0.815053	233.398437	141.015625
90979.819291	0.891633	233.398437	141.015625
90979.821291	0.888745	9.776195	1.019574
90980.866203	0.847738	394.335937	-137.597656
90980.868206	0.891462	394.335937	-137.597656
90980.870204	0.888863	9.777488	1.043781
90981.896737	0.610313	219.140625	152.246094
90981.898740	0.872418	219.140625	152.246094
90981.900738	0.890425	219.140625	152.246094
90981.902737	0.887986	9.767846	1.041887
90982.946773	0.829496	393.847656	-137.304687
90982.948773	0.891408	393.847656	-137.304687
90982.950774	0.888582	9.774404	1.048659
90983.977306	0.574839	218.066406	153.417969
90983.979309	0.859259	218.066406	153.417969
90983.981306	0.890902	218.066406	153.417969
90983.985307	0.886799	9.754792	1.035771
90985.021303	0.891566	389.160156	-142.285156
90985.023304	0.888741	9.776150	1.081229
90986.057291	1.969302	215.527344	155.566406
90986.059293	0.777431	215.527344	155.566406
90986.061292	0.893150	215.527344	155.566406
90986.065290	0.888348	9.771825	1.060507
90987.097338	0.384623	394.433594	-138.378906
90987.099338	0.726905	394.433594	-138.378906
90987.101341	0.892708	394.433594	-138.378906
90987.103340	0.890753	9.798288	1.092375
90988.139382	0.669710	212.304687	158.007812
90988.141384	0.886657	212.304687	158.007812
90988.143383	0.889918	212.304687	158.007812
90988.145385	0.887664	9.764301	1.061307
90989.189429	0.860026	391.796875	-140.820312
90989.191430	0.890529	391.796875	-140.820312
90989.193430	0.887995	9.767943	1.080148
90990.221939	0.878982	231.250000	143.847656
90990.223943	0.890196	231.250000	143.847656
90990.225943	0.887758	9.765338	1.067418
90991.259985	0.574546	393.164062	-139.843750
90991.261987	0.859078	393.164062	-139.843750
90991.263987	0.890903	393.164062	-139.843750
90991.265986	0.888298	9.771276	1.110180
90992.300033	0.519037	206.738281	162.597656
90992.302037	0.830457	206.738281	162.597656
90992.304036	0.891643	206.738281	162.597656
90992.306038	0.888894	9.777834	1.086944
90993.340075	0.460657	393.164062	-141.210937
90993.342078	0.791160	393.164062	-141.210937
90993.346075	0.889578	393.164062	-141.210937
