time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
90941.321347	66.875565	0.009772	6.843825	35
90942.354878	66.911766	0.009795	6.831025	36
90943.401987	68.726807	0.009793	7.018075	37
90944.434390	66.326012	0.009783	6.779684	38
90945.488050	69.651283	0.009804	7.104025	39
90946.515267	66.885765	0.009779	6.839608	40
90947.565704	70.519264	0.009772	7.216526	41
90948.596460	69.057671	0.009758	7.077031	42
90949.644725	71.739479	0.009780	7.335129	43
90950.676808	70.002892	0.009777	7.159702	44
90951.725051	71.132217	0.009764	7.285025	45
90952.757186	70.692772	0.009800	7.213588	46
90953.810233	73.306213	0.009781	7.495050	47
90954.846831	72.601234	0.009782	7.422164	48
90955.888645	74.718536	0.009781	7.639147	49
90956.920690	73.249161	0.009782	7.488240	50
90957.967358	74.526497	0.009798	7.606080	51
90959.007531	74.177017	0.009806	7.564378	52
90960.048932	75.503448	0.009758	7.737630	53
90961.092675	76.198120	0.009780	7.791214	54
90962.128962	76.835342	0.009757	7.875117	55
90963.169371	75.145294	0.009763	7.697152	56
90964.209564	77.856667	0.009802	7.942813	57
90965.249731	76.652725	0.009792	7.827788	58
90966.291129	79.477898	0.009799	8.110570	59
90967.331269	77.467262	0.009781	7.920560	60
90968.371419	80.038757	0.009778	8.185920	61
90969.413067	78.252052	0.009790	7.993043	62
90970.457009	81.213631	0.009792	8.294164	63
90971.493130	79.555450	0.009774	8.139198	64
90972.533280	81.913101	0.009776	8.379145	65
90973.573448	79.865181	0.009803	8.146990	66
90974.613577	81.597786	0.009755	8.364406	67
90975.655143	80.334885	0.009788	8.207332	68
90976.693173	83.238213	0.009777	8.513598	69
90977.735132	81.522209	0.009751	8.360129	70
90978.775449	84.804573	0.009772	8.677958	71
90979.817213	82.011368	0.009776	8.388885	72
90980.866076	83.524200	0.009777	8.542501	73
90981.896832	81.969162	0.009768	8.391733	74
90982.946677	83.811470	0.009774	8.574587	75
90983.977457	83.109886	0.009755	8.519903	76
90985.021303	86.708534	0.009776	8.869395	77
90986.062111	83.407249	0.009772	8.535483	78
90987.097978	87.939911	0.009798	8.975027	79
90988.139371	84.313736	0.009764	8.634897	80
90989.189248	85.683403	0.009768	8.771898	81
90990.221382	85.679092	0.009765	8.773797	82
90991.260155	88.731613	0.009771	9.080863	83
90992.300335	86.091240	0.009778	8.804735	84
90993.340510	90.728859	0.009765	9.291600	85
90994.382124	85.815422	0.009781	8.773291	86
90995.429351	123.533707	0.009764	12.652532	87
90996.461369	87.372383	0.009796	8.918915	88
90997.502693	90.681595	0.009764	9.287223	89
90998.542842	87.435249	0.009764	8.955023	90
90999.583022	92.360374	0.009800	9.424862	91
91000.622599	87.858955	0.009767	8.995405	92
91001.668751	89.584610	0.009791	9.149257	93
91002.703497	88.259529	0.009764	9.039354	94
91003.744817	91.384346	0.009751	9.372185	95
91004.785332	89.242813	0.009764	9.139562	96
91005.825476	91.392624	0.009754	9.369789	97
91006.867221	88.717773	0.009769	9.081819	98
