num crossings	time (s)	maj axis (mm)	min axis (mm)	theta (rad )	slope (V/s)
1953	2583.088162	45.864554	1.228666	1.526250	4.056699
1955	2585.164851	46.266603	3.123683	1.503294	4.046719
1957	2587.241497	47.029507	2.265354	1.543218	3.925650
1959	2589.316376	46.171244	1.286904	1.523831	3.949498
1961	2591.392941	44.259043	0.743674	1.519537	3.935475
1963	2593.470499	47.007506	2.412758	1.551916	4.047097
1965	2595.548976	47.072887	2.471634	1.546922	4.084674
1967	2597.627776	47.244105	2.357626	1.545030	4.174829
1969	2599.707376	47.113714	2.558728	1.540023	4.117333
1971	2601.785731	47.423785	2.299976	1.538668	4.074835
1973	2603.863898	47.326260	2.764269	1.534661	4.187471
1975	2605.942110	47.620551	2.335447	1.539138	4.200561
1977	2608.018044	47.596936	2.375680	1.539029	4.138920
1979	2610.094125	47.504232	2.654769	1.539574	4.214902
1981	2612.169828	47.513740	2.441180	1.538554	4.104027
1983	2614.240555	47.618821	2.821645	1.535331	4.140208
1985	2616.318899	46.910607	1.286879	1.523991	4.155547
1987	2618.395947	46.661604	3.641070	1.486956	4.420387
1989	2620.471999	47.445812	2.533331	1.537849	4.270286
1991	2622.549412	47.521681	2.450069	1.536674	4.202471
1993	2624.626055	47.635781	2.547915	1.535662	4.170228
1995	2626.703254	47.697198	2.436157	1.537105	4.288271
1997	2628.780373	47.619698	2.447791	1.537407	4.268776
1999	2630.858673	47.766327	2.376646	1.537328	4.381316
2001	2632.936234	48.024746	2.633392	1.537316	4.305203
2003	2635.014298	48.123478	2.400647	1.539045	4.212283
2005	2637.090215	48.289814	2.270187	1.538355	4.254006
2007	2639.165375	48.383419	2.291019	1.538249	4.263163
2009	2641.240876	47.945002	2.377925	1.537225	4.368317
2011	2643.314631	48.151612	2.496353	1.536624	4.287937
2013	2645.389308	48.003100	2.377864	1.538904	4.335109
2015	2647.460551	46.017767	1.316301	1.521500	4.356959
2017	2649.537626	47.193763	5.537752	1.472941	4.313462
2019	2651.612662	48.372473	2.494424	1.537053	4.369450
2021	2653.689840	48.418846	2.301015	1.537473	4.314318
2023	2655.766535	48.457615	2.324787	1.536504	4.350989
2025	2657.840731	48.306422	2.289311	1.536213	4.392544
2027	2659.919258	48.430473	2.353868	1.536059	4.377697
2029	2661.996896	48.720609	2.308749	1.537217	4.391735
2031	2664.072279	48.494560	2.346204	1.535912	4.218865
2033	2666.149478	48.739241	2.402576	1.538620	4.379874
2035	2668.223652	48.637727	2.281985	1.538659	4.321022
2037	2670.300475	48.354880	2.320056	1.540618	4.366316
2039	2672.379446	48.822048	2.587674	1.538313	4.502313
2041	2674.457073	48.690576	2.346223	1.539664	4.477157
2043	2676.537111	48.702141	2.364047	1.538078	4.604284
2045	2678.615114	49.187409	2.363401	1.534856	4.399281
2047	2680.694845	48.970595	2.726111	1.529092	4.447743
2049	2682.773294	49.283019	2.393728	1.530085	4.523803
2051	2684.849212	48.514569	1.383522	1.518329	4.573136
