time (s)	coil I (A)	last det (V)	int current (uC)
2174.105666	0.194738	-464.648437	140.234375
2174.107668	0.193788	2.131668	0.290516
2175.139755	0.181548	-255.664062	-120.996094
2175.141755	0.192749	2.120235	0.276904
2176.182333	1.476840	-467.480469	136.425781
2176.184334	0.194704	2.141744	0.273256
2177.214396	0.194889	-253.613281	-122.167969
2177.216400	0.194783	2.142613	0.280997
2178.258467	0.193081	-470.898437	137.890625
2178.262466	0.193112	2.124232	0.283154
2179.290457	0.191186	-252.343750	-122.460937
2179.292459	0.194569	2.140255	0.275457
2180.334512	0.195641	-474.316406	139.550781
2180.336511	0.194681	2.141496	0.279304
2181.371032	0.192229	-256.445312	-116.699219
2181.373034	0.191656	2.108218	0.601689
2182.409658	1.388030	-479.199219	137.207031
2182.411659	0.194402	2.138421	0.286835
2183.447715	0.194623	-249.121094	-124.414062
2183.449716	0.193731	2.131039	0.273880
2184.481816	0.189062	-481.933594	135.156250
2184.483819	0.193777	2.131544	0.289316
2185.529881	0.193861	-253.808594	-119.921875
2185.531882	0.192971	2.122682	0.318818
2186.555940	0.193835	-482.324219	134.960937
2186.557942	0.193060	2.123665	0.291076
2187.608008	0.194300	-259.765625	-114.160156
2187.610009	0.194049	2.134539	0.275395
2188.628613	0.194580	-479.199219	136.230469
2188.630614	0.193595	2.129550	0.301111
2189.688583	0.193950	-251.953125	-122.167969
2189.690584	0.192947	2.122416	0.270897
2190.702651	0.195274	-475.097656	137.500000
2190.704652	0.194397	2.138368	0.303001
2191.768616	0.193877	-253.417969	-118.359375
2191.770617	0.192871	2.121583	0.278282
2192.776636	0.186040	-469.726562	141.210937
2192.778639	0.193349	-469.726562	141.210937
2192.780639	0.192494	2.117435	0.304174
2193.846626	0.193894	-247.558594	-123.144531
2193.848629	0.192975	2.122726	0.358292
2194.856682	0.193317	-465.039062	146.679687
2194.858684	0.192629	2.118915	0.332605
2195.922709	0.194126	-243.457031	-127.734375
2195.924711	0.193256	2.125819	0.312449
2196.930741	0.194023	-462.890625	148.437500
2196.932744	0.193819	2.132004	0.306589
2197.996810	0.193948	-242.675781	-129.101562
2197.998812	0.192978	2.122761	0.273029
2199.006784	0.181630	-461.523437	147.656250
2199.008785	0.193375	-461.523437	147.656250
2199.010785	0.192481	2.117293	0.303794
2200.072875	0.194998	-251.855469	-119.042969
2200.074874	0.194110	2.135213	0.280869
2201.088845	0.190279	-461.035156	149.902344
2201.090850	0.193887	2.132758	0.309630
2202.148905	0.193100	-238.867187	-135.449219
2202.150907	0.192302	2.115317	0.280501
2203.166931	0.193627	-460.449219	148.046875
2203.168935	0.192826	2.121086	0.640274
2204.219542	0.173504	-241.113281	-134.082031
2204.221544	0.193977	-241.113281	-134.082031
2204.223545	0.193927	2.133192	0.278378
2205.243945	0.194471	-459.765625	151.367187
2205.245948	0.193784	2.131624	0.308799
2206.300004	0.195872	-250.390625	-124.218750
2206.302006	0.195059	2.145644	0.286228
2207.320025	0.193636	-460.253906	150.781250
2207.322026	0.192761	2.120368	0.453873
2208.376071	0.194442	-249.609375	-125.292969
2208.378070	0.193555	2.129107	0.287704
2209.396654	0.194238	-459.472656	151.464844
2209.398655	0.193562	2.129178	0.311035
2210.452642	0.195359	-249.902344	-124.511719
2210.454643	0.194529	2.139821	0.283465
2211.470669	0.193473	-459.765625	150.781250
2211.472672	0.193985	2.133839	0.310920
2212.528744	0.193798	-250.292969	-122.949219
2212.530746	0.193092	2.124011	0.285772
2213.546838	0.193007	-460.156250	151.269531
2213.550838	0.193423	2.127653	0.315845
2214.606887	0.193160	-246.777344	-125.781250
2214.608889	0.192285	2.115131	0.288156
2215.621352	0.193018	-460.839844	151.660156
2215.623356	0.194351	2.137863	0.314377
2216.685869	0.193827	-239.843750	-132.910156
2216.687871	0.192911	2.122026	0.339300
2217.697893	0.195331	-461.718750	149.511719
2217.699893	0.194491	2.139405	0.319895
2218.763929	0.193575	-245.410156	-124.804687
2218.765931	0.192585	2.118436	0.290174
2219.771972	0.182441	-463.476562	147.656250
2219.773974	0.194211	-463.476562	147.656250
2219.775975	0.193300	2.126297	0.317063
2220.840068	0.193647	-244.042969	-125.488281
2220.842070	0.193609	2.129700	0.283247
2221.850101	0.193301	-465.234375	147.167969
2221.852102	0.193272	2.125987	0.341522
2222.916151	0.194760	-244.238281	-125.488281
2222.918151	0.194123	2.135355	0.289415
2223.926157	0.195223	-469.238281	143.164062
2223.928159	0.194242	2.136657	0.319363
2224.994229	0.193828	-241.113281	-129.589844
2224.996230	0.193160	2.124764	0.291881
2226.002261	0.190983	-473.144531	141.601562
2226.004261	0.194305	2.137357	0.316528
2227.068296	0.193636	-246.875000	-125.585937
2227.070297	0.192742	2.120164	0.293378
2228.082285	0.194690	-478.710937	136.523437
2228.084287	0.194008	2.134087	0.318389
2229.142875	0.193690	-250.097656	-122.167969
2229.144876	0.192741	2.120147	0.300415
2230.162930	0.193836	-481.933594	134.375000
2230.164933	0.193147	2.124622	0.663766
2231.214966	0.193630	-256.054687	-116.406250
2231.216969	0.192903	2.121928	0.298516
2232.245005	0.193515	-483.984375	134.472656
2232.247008	0.192625	2.118880	0.349976
2233.291045	0.192452	-252.441406	-120.507812
2233.295046	0.191358	2.104939	0.308339
2234.321641	0.193619	-483.691406	134.667969
2234.323641	0.192707	2.119775	0.312697
2235.360694	0.195556	-245.605469	-127.343750
2235.362697	0.194735	2.142081	0.310216
2236.402733	0.193525	-481.542969	134.667969
2236.404736	0.192648	-481.542969	134.667969
2236.406736	0.191958	2.111533	0.316422
2237.434749	0.190951	-253.027344	-119.238281
2237.436749	0.193711	2.130817	0.310928
2238.482857	0.192335	-477.539062	137.792969
2238.484859	0.191851	2.110363	0.313146
2239.509429	1.148356	-250.781250	-122.363281
2239.511431	0.193578	2.129355	0.309216
2240.558428	0.192612	-474.609375	136.328125
2240.560430	0.191812	2.109929	0.889008
2241.588511	0.193417	-246.875000	-127.148437
2241.590514	0.192474	2.117213	0.315873
2242.635049	0.193368	-471.386719	140.136719
2242.637050	0.192584	2.118428	0.315765
